mutation_signature,gene_name,mirna_family,upregulating_hits_pct,total_hits,upregulating_hits,stats_log2fc_mean,gene_is_brca_driver,gene_is_onc,gene_is_tsupp,subtype_matches,mirna_is_onc,mirna_is_tsupp,mirna_upreg_in_brca,mirna_downreg_in_brca,binding_tendency,number_binding,number_not_binding,gene_type,is_cancer_promoting,mirna_true_conditions,triplet_behavior,triplet_id
SBS13,RP11-284A20.2,miR-1227-5p,100.0,1,1,-3.645677391414708,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-284A20.2_miR-1227-5p
SBS13,RP11-284A20.2,miR-4434/4516/5703,100.0,1,1,-3.645677391414708,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-284A20.2_miR-4434/4516/5703
SBS13,RP11-284A20.2,miR-513a-3p/513c-3p/3606-3p,100.0,1,1,-3.645677391414708,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-284A20.2_miR-513a-3p/513c-3p/3606-3p
SBS13,RP11-284A20.2,miR-6764-3p/6824-3p,100.0,1,1,-3.645677391414708,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-284A20.2_miR-6764-3p/6824-3p
SBS13,RP11-284A20.2,miR-7108-5p,100.0,1,1,-3.645677391414708,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-284A20.2_miR-7108-5p
SBS13,RP11-293M10.6,miR-4259,100.0,1,1,-2.300394933337721,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-293M10.6_miR-4259
SBS13,RP11-293M10.6,miR-4739,100.0,1,1,-2.300394933337721,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-293M10.6_miR-4739
SBS13,RP11-293M10.6,miR-4783-3p,100.0,1,1,-2.300394933337721,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-293M10.6_miR-4783-3p
SBS13,RP11-305L7.7,miR-6796-3p,100.0,1,1,4.128421449262813,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-305L7.7_miR-6796-3p
SBS13,RP11-307I14.4,miR-602,100.0,1,1,-4.140778655782796,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-307I14.4_miR-602
SBS13,RP11-363E6.3,miR-1268a/1268b,100.0,1,1,4.443847723418842,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-363E6.3_miR-1268a/1268b
SBS13,RP11-363E6.3,miR-4739,100.0,1,1,4.443847723418842,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-363E6.3_miR-4739
SBS13,RP11-391J13.1,miR-513b-3p,100.0,1,1,-3.497578752425574,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-391J13.1_miR-513b-3p
SBS13,RP11-492E3.2,miR-212-5p,100.0,1,1,-2.140993999471664,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-492E3.2_miR-212-5p
SBS13,RP11-492E3.2,miR-4308,100.0,1,1,-2.140993999471664,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-492E3.2_miR-4308
SBS13,RP11-492E3.2,miR-431-3p,100.0,1,1,-2.140993999471664,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-492E3.2_miR-431-3p
SBS13,RP11-50E11.3,miR-223-5p,100.0,1,1,-1.5713122997131186,False,False,False,True,False,False,False,True,0.0,0,1,Other,False,mirna_downreg_in_brca,fully_upregulating,SBS13_RP11-50E11.3_miR-223-5p
SBS13,RP11-50E11.3,miR-27a-5p,100.0,1,1,-1.5713122997131186,False,False,False,False,False,False,True,True,0.0,0,1,Other,False,"mirna_upreg_in_brca, mirna_downreg_in_brca",fully_upregulating,SBS13_RP11-50E11.3_miR-27a-5p
SBS13,RP11-50E11.3,miR-302-3p/372-3p/373-3p/520-3p,100.0,1,1,-1.5713122997131186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-50E11.3_miR-302-3p/372-3p/373-3p/520-3p
SBS13,RP11-50E11.3,miR-328-5p/6885-5p,100.0,1,1,-1.5713122997131186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-50E11.3_miR-328-5p/6885-5p
SBS13,RP11-50E11.3,miR-377-5p/6086,100.0,1,1,-1.5713122997131186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-50E11.3_miR-377-5p/6086
SBS13,RP11-50E11.3,miR-4281,100.0,1,1,-1.5713122997131186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-50E11.3_miR-4281
SBS13,RP11-50E11.3,miR-6752-5p/6842-5p/7110-5p,100.0,1,1,-1.5713122997131186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-50E11.3_miR-6752-5p/6842-5p/7110-5p
SBS13,RP11-50E11.3,miR-6823-5p,100.0,1,1,-1.5713122997131186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-50E11.3_miR-6823-5p
SBS13,RP11-510H23.1,miR-1272,100.0,1,1,4.626328927382041,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-510H23.1_miR-1272
SBS13,RP11-510H23.1,miR-25-3p/32-5p/92-3p/363-3p/367-3p,100.0,1,1,4.626328927382041,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-510H23.1_miR-25-3p/32-5p/92-3p/363-3p/367-3p
SBS13,RP11-510H23.1,miR-4260,100.0,1,1,4.626328927382041,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-510H23.1_miR-4260
SBS13,RP11-510H23.1,miR-542-3p,100.0,1,1,4.626328927382041,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-510H23.1_miR-542-3p
SBS13,RP11-510H23.1,miR-6503-3p,100.0,1,1,4.626328927382041,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-510H23.1_miR-6503-3p
SBS13,RP11-510H23.1,miR-6756-5p/6766-5p,100.0,1,1,4.626328927382041,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-510H23.1_miR-6756-5p/6766-5p
SBS13,RP11-510H23.1,miR-6776-5p,100.0,1,1,4.626328927382041,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-510H23.1_miR-6776-5p
SBS13,RP11-510H23.1,miR-6819-3p/6877-3p,100.0,1,1,4.626328927382041,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-510H23.1_miR-6819-3p/6877-3p
SBS13,RP11-547L9.1,miR-3180-3p,100.0,1,1,-4.087462841250339,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-547L9.1_miR-3180-3p
SBS13,RP11-588G21.2,miR-191-5p,100.0,1,1,2.8615098066078186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-588G21.2_miR-191-5p
SBS13,RP11-588G21.2,miR-3940-5p/4507,100.0,1,1,2.8615098066078186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-588G21.2_miR-3940-5p/4507
SBS13,RP11-588G21.2,miR-4687-3p,100.0,1,1,2.8615098066078186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-588G21.2_miR-4687-3p
SBS13,RP11-588G21.2,miR-631/3661,100.0,1,1,2.8615098066078186,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-588G21.2_miR-631/3661
SBS13,RP11-603B24.2,miR-12121_pred,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-12121_pred
SBS13,RP11-603B24.2,miR-1238-5p/4758-5p,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-1238-5p/4758-5p
SBS13,RP11-603B24.2,miR-148b-5p/6874-3p,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-148b-5p/6874-3p
SBS13,RP11-603B24.2,miR-383_pred,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-383_pred
SBS13,RP11-603B24.2,miR-4534/8082,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-4534/8082
SBS13,RP11-603B24.2,miR-455-5p,100.0,1,1,3.273018494406416,False,False,False,False,False,False,True,False,0.0,0,1,Other,False,mirna_upreg_in_brca,fully_upregulating,SBS13_RP11-603B24.2_miR-455-5p
SBS13,RP11-603B24.2,miR-4632-3p,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-4632-3p
SBS13,RP11-603B24.2,miR-4709-5p,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-4709-5p
SBS13,RP11-603B24.2,miR-6756-5p/6766-5p,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-6756-5p/6766-5p
SBS13,RP11-603B24.2,miR-6776-5p,100.0,1,1,3.273018494406416,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-603B24.2_miR-6776-5p
SBS13,RP11-613D13.5,miR-25-3p/32-5p/92-3p/363-3p/367-3p,100.0,1,1,2.609291830082897,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-613D13.5_miR-25-3p/32-5p/92-3p/363-3p/367-3p
SBS13,RP11-613D13.5,miR-431-3p,100.0,1,1,2.609291830082897,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-613D13.5_miR-431-3p
SBS13,RP11-613D13.5,miR-4327,100.0,1,1,2.609291830082897,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-613D13.5_miR-4327
SBS13,RP11-613D13.5,miR-4534/8082,100.0,1,1,2.609291830082897,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-613D13.5_miR-4534/8082
SBS13,RP11-613D13.5,miR-6768-5p,100.0,1,1,2.609291830082897,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-613D13.5_miR-6768-5p
SBS13,RP11-756H20.1,miR-4433b-3p,100.0,1,1,-4.135159583281636,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-756H20.1_miR-4433b-3p
SBS13,RP11-756H20.1,miR-6724-5p/6773-5p,100.0,1,1,-4.135159583281636,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-756H20.1_miR-6724-5p/6773-5p
SBS13,RP11-756H20.1,miR-6752-5p/6842-5p/7110-5p,100.0,1,1,-4.135159583281636,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-756H20.1_miR-6752-5p/6842-5p/7110-5p
SBS13,RP11-770E5.1,miR-30-5p,100.0,1,1,2.462117924444567,False,False,False,False,False,True,False,True,0.0,0,1,Other,False,"mirna_is_tsupp, mirna_downreg_in_brca",fully_upregulating,SBS13_RP11-770E5.1_miR-30-5p
SBS13,RP11-770E5.1,miR-4325,100.0,1,1,2.462117924444567,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-770E5.1_miR-4325
SBS13,RP11-770E5.1,miR-4709-5p,100.0,1,1,2.462117924444567,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-770E5.1_miR-4709-5p
SBS13,RP11-770E5.1,miR-626/6876-3p,100.0,1,1,2.462117924444567,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-770E5.1_miR-626/6876-3p
SBS13,RP11-770E5.1,miR-6734-3p,100.0,1,1,2.462117924444567,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-770E5.1_miR-6734-3p
SBS13,RP11-770E5.1,miR-6769a-3p,100.0,1,1,2.462117924444567,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-770E5.1_miR-6769a-3p
SBS13,RP11-770E5.1,miR-6873-3p,100.0,1,1,2.462117924444567,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-770E5.1_miR-6873-3p
SBS13,RP11-88H10.3,miR-612/1285-3p/3187-5p/5189-5p/6860,100.0,1,1,-5.129283016944966,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-88H10.3_miR-612/1285-3p/3187-5p/5189-5p/6860
SBS13,RP11-93I21.3,miR-371-5p,100.0,1,1,-3.0311486985706644,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-93I21.3_miR-371-5p
SBS13,RP11-93I21.3,miR-6761-3p,100.0,1,1,-3.0311486985706644,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-93I21.3_miR-6761-3p
SBS13,RP11-953B20.1,miR-134-3p,100.0,1,1,-2.9289169019385173,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-953B20.1_miR-134-3p
SBS13,RP11-953B20.1,miR-6781-5p,100.0,1,1,-2.9289169019385173,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-953B20.1_miR-6781-5p
SBS13,RP11-953B20.1,miR-6782-5p,100.0,1,1,-2.9289169019385173,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-953B20.1_miR-6782-5p
SBS13,RP11-958N24.2,miR-6875-3p,100.0,1,1,2.452896959440178,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-958N24.2_miR-6875-3p
SBS13,RP11-958N24.2,miR-8070,100.0,1,1,2.452896959440178,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP11-958N24.2_miR-8070
SBS13,RP3-449H6.1,miR-3940-5p/4507,100.0,1,1,6.0574502721839,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-449H6.1_miR-3940-5p/4507
SBS13,RP3-449H6.1,miR-4323,100.0,1,1,6.0574502721839,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-449H6.1_miR-4323
SBS13,RP3-449H6.1,miR-4761-5p,100.0,1,1,6.0574502721839,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-449H6.1_miR-4761-5p
SBS13,RP3-449H6.1,miR-5708,100.0,1,1,6.0574502721839,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-449H6.1_miR-5708
SBS13,RP3-461P17.9,miR-4534/8082,100.0,1,1,8.951284714966972,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-461P17.9_miR-4534/8082
SBS13,RP3-461P17.9,miR-4739,100.0,1,1,8.951284714966972,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-461P17.9_miR-4739
SBS13,RP3-461P17.9,miR-611/3131,100.0,1,1,8.951284714966972,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-461P17.9_miR-611/3131
SBS13,RP3-461P17.9,miR-6768-5p,100.0,1,1,8.951284714966972,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-461P17.9_miR-6768-5p
SBS13,RP3-461P17.9,miR-6786-5p,100.0,1,1,8.951284714966972,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP3-461P17.9_miR-6786-5p
SBS13,RP4-620E11.5,miR-1323,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-1323
SBS13,RP4-620E11.5,miR-185-5p,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-185-5p
SBS13,RP4-620E11.5,miR-296-3p,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-296-3p
SBS13,RP4-620E11.5,miR-3158-5p,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-3158-5p
SBS13,RP4-620E11.5,miR-378-3p,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-378-3p
SBS13,RP4-620E11.5,miR-431-3p,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-431-3p
SBS13,RP4-620E11.5,miR-4687-3p,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-4687-3p
SBS13,RP4-620E11.5,miR-4739,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-4739
SBS13,RP4-620E11.5,miR-6077,100.0,1,1,6.363404730863522,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-620E11.5_miR-6077
SBS13,RP4-738P15.4,miR-6801-3p/6810-3p,100.0,1,1,-4.20387233336565,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP4-738P15.4_miR-6801-3p/6810-3p
SBS13,RP5-1006K12.1,miR-377-3p,100.0,1,1,5.618630213486552,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1006K12.1_miR-377-3p
SBS13,RP5-1006K12.1,miR-548aq-3p/548am-3p/548aj-3p/548ah-3p/548ae-3p/548j-3p/548x-3p,100.0,1,1,5.618630213486552,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1006K12.1_miR-548aq-3p/548am-3p/548aj-3p/548ah-3p/548ae-3p/548j-3p/548x-3p
SBS13,RP5-1006K12.1,miR-548ay-3p/548at-3p,100.0,1,1,5.618630213486552,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1006K12.1_miR-548ay-3p/548at-3p
SBS13,RP5-1006K12.1,miR-548b-3p,100.0,1,1,5.618630213486552,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1006K12.1_miR-548b-3p
SBS13,RP5-1119A7.10,miR-1245a/8079,100.0,1,1,8.174925682500678,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1119A7.10_miR-1245a/8079
SBS13,RP5-1119A7.10,miR-142-5p,100.0,1,1,8.174925682500678,False,False,False,False,False,False,True,False,0.0,0,1,Other,False,mirna_upreg_in_brca,fully_upregulating,SBS13_RP5-1119A7.10_miR-142-5p
SBS13,RP5-1119A7.10,miR-216b-3p,100.0,1,1,8.174925682500678,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1119A7.10_miR-216b-3p
SBS13,RP5-1119A7.10,miR-455-5p,100.0,1,1,8.174925682500678,False,False,False,False,False,False,True,False,0.0,0,1,Other,False,mirna_upreg_in_brca,fully_upregulating,SBS13_RP5-1119A7.10_miR-455-5p
SBS13,RP5-1119A7.10,miR-4677-3p,100.0,1,1,8.174925682500678,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1119A7.10_miR-4677-3p
SBS13,RP5-1119A7.10,miR-572,100.0,1,1,8.174925682500678,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1119A7.10_miR-572
SBS13,RP5-1119A7.10,miR-653_pred,100.0,1,1,8.174925682500678,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1119A7.10_miR-653_pred
SBS13,RP5-1119A7.10,miR-922,100.0,1,1,8.174925682500678,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RP5-1119A7.10_miR-922
SBS13,RPL31P63,miR-12121_pred,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-12121_pred
SBS13,RPL31P63,miR-1238-5p/4758-5p,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-1238-5p/4758-5p
SBS13,RPL31P63,miR-1296-3p,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-1296-3p
SBS13,RPL31P63,miR-3166,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-3166
SBS13,RPL31P63,miR-4652-5p,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-4652-5p
SBS13,RPL31P63,miR-4704-3p,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-4704-3p
SBS13,RPL31P63,miR-6768-5p,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-6768-5p
SBS13,RPL31P63,miR-8063,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-8063
SBS13,RPL31P63,miR-937-5p,100.0,1,1,3.983030363592602,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL31P63_miR-937-5p
SBS13,RPL7L1,miR-3914,100.0,1,1,-2.511108737201953,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL7L1_miR-3914
SBS13,RPL7L1P11,miR-6782-5p,100.0,1,1,-4.809593394253604,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RPL7L1P11_miR-6782-5p
SBS13,RSF1,miR-10395_pred,100.0,1,1,1.4556153217278225,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RSF1_miR-10395_pred
SBS13,RSF1,miR-12121_pred,100.0,1,1,1.4556153217278225,False,False,False,False,False,False,False,False,0.0,0,1,Other,False,,fully_upregulating,SBS13_RSF1_miR-12121_pred
